title	category
ပြန်လည်လွတ်မြောက်လာတဲ့ ကျောင်းသား ကိုစိုးလွင်ကျော် (ဒုတိယနှစ် စိုက်ပျိုးရေးသိပ္ပံ) ပြောကြားချက်  ကျနော်တို့က ဘုန်းကြီးကျောင်းထဲမှာပဲခင်ဗျ။ သာသာယာယာပဲ အဖမ်းခံပါတယ်။	3
ကျောင်းသား ၅ ဦး ပြန်လည်လွတ်မြောက် (ရုပ်သံ)	3
သာယာဝတီထောင်ကနေ ဖမ်းဆီးထိန်သိမ်းထားတဲ့အထဲက အခုလက်ရှိ (မြန်မာစံတော်ချိန် နေ့လယ် ၁နာရီ)အချိန်ထိ ကျောင်းသားကျောင်းသူ ၅ဦး ပြန်လည်လွတ်မြောက် အပြင်ကိုရောက်လာပါပြီ။	3
အမျိုးသားပညာရေးဥပေဒေပြင်ဆင်ရေး အချိန်မဆွဲစေလိုကြောင်း ကျောင်းသားများ ပြော (ရုပ်သံ)	3
ဒီမိုကရေစီနည်းလမ်းအရ အစိုးရနဲ့ ဆွေးနွေးခဲ့တဲ့ အမျိုးသားပညာရေးဥပဒေကို ပြင်ဆင်ဖို့ အချိန်မဆွဲစေလိုဘူးလို့ ဒီမိုကရေစီ ပညာရေးလှုပ်ရှားမှု ဦးဆောင်ကော်မတီက ပြောပါတယ်။ 	3
ဖမ်းဆီးချုပ်နှောင်ခံ သပိတ်မှောက်ကျောင်းသား ၂၇ ဦးကို စတင်လွှတ်ပေး	3
သာယာဝတီထောင်မှာ ဖမ်းဆီးချုပ်နှောင်ထားတဲ့ ကျောင်းသား၊ ကျောင်းသူ ၂၇ ယောက်ကို သက်ဆိုင်ရာက ဒီနေ့ စလွှတ်ပေးဖို့ရှိတယ်လို့ ဖမ်းဆီးခံ	3
နားမကြားသူများ လူ့အသိုင်းအဝိုင်း ဝင်ဆန့်နိုင်ရေး ရည်ရွယ်တဲ့  လက်သင်္ကေတပြ စကားဝိုင်းဆွေးနွေးပွဲကို ရှမ်းပြည်နယ် တောင်ကြီးမြို့ လူမှုဝန်ထမ်း ဦးစီးဌာန	3
ထိုင်သပိတ်ဆင်နွဲနေသည့် ကျောင်းသားများ ကျန်းမာရေးထိခိုက်	3
လက်ပံတန်းမြို့ ကျွန်းကလေးအနောက်ဘက်လမ်းမှာ ရဲတပ်ဖွဲ့ရဲ့ တားဆီးပိတ်ဆို့ခံထားရလို့ ရက်ရှည် ထိုင်သပိတ် ဆင်နွှဲနေတဲ့ ပင်မသပိတ်စစ်ကြောင်းက ကျောင်းသားတွေရဲ့ ကျန်းမာရေး	3
ကျောင်းသားများ အကြမ်းဖက်ခံရမှု စိုးရိမ်ကြောင်း အီးယူပြော	3
ရန်ကုန်မြို့တော် ခန်းမရှေ့မှာ ဆန္ဒပြနေတဲ့ ကျောင်းသားတွေကို ရဲတပ်ဖွဲ့နဲ့ လက်ပတ်အနီဝတ် အရပ်ဝတ်တွေက ရိုက်နှက်ဖမ်းဆီးခဲ့တဲ့အပေါ် စိုးရိမ်းမကင်း ဖြစ်ရတယ်လို့ 	3
ကျောင်းသားအရေး ငြိမ်းချမ်းစွာ ဖြေရှင်းပေးရန် ပါတီနှင့်အဖွဲ့ ၂၀ ကျော် သမ္မတထံတောင်းဆို	3
လက်ပံတန်းမြို့မှာ ပိတ်ဆို့တားဆီးခံထားရပြီး ထိုင်သပိတ်ဆင်နွှဲနေတဲ့ ကျောင်းသားတွေရဲ့ အရေးကို ငြိမ်းငြိမ်းချမ်းချမ်း ဖြေရှင်း ဆောင်ရွက်ပေးဖို့ လူမှုအဖွဲ့အစည်းတွေက သမ္မတဆီကို	3
ရှမ်း-ကယား ကျောင်းသားများ ပင်မသပိတ်နှင့် ပူးပေါင်းမည်	3
ရှမ်းကယား ဒီမိုကရေစီပညာရေး ကျောင်းသားသပိတ်ဟာ ပင်မကျောင်းသားသပိတ် စစ်ကြောင်းနဲ့ သွားရောက်ပှုးပေါင်းတော့မှာဖြစ်ပါတယ်။ ရှမ်းပြည်နယ်နဲ့ ကယားပြည်နယ် ဒီမိုကရေစီပညာရေး ကျောင်းသားသပိတ်စစ်ကြောင်းဟာ	3
အဖွဲ့အစည်းစုံမှ ပညာရေးဥပဒေပြင်ဆင်ရေး အစီရင်ခံစာ တင်မည်	3
အမျိုးသားပညာရေးဥပဒေပြင်ဆင်ရေးနဲ့ ပတ်သက်ပြီး လွှတ်တော်က ဖိတ်ကြားထားတဲ့ အဖွဲ့အစည်းတွေစုံမှ အစီရင်ခံစာတင်သွားမယ်လို့ အမျိုးသားလွှတ်တော်ဥပဒေကြမ်းကော်မတီဥက္ကဋ္ဌ ဦးခင်မောင်ရီက ဒီနေ့ပြောကြားလိုက်ပါတယ်။ မတ်လ	3
ဖမ်းဆီးခံ ကျောင်းသား ၅ ဦး ပြန်လွတ်	3
သာယာဝတီခရိုင် ရဲစခန်းမှာ ဖမ်းဆီးခံထားရတဲ့ ဗကသ ကျောင်သားတွေကို တာဝန်ရှိသူတွေက ဒီနေ့ ပြန်လွှတ်ပေးလိုက်ပါတယ်။ ရန်ကုန်မြို့မှာ မတ်လ	3
အမျိုးသားပညာ‌ရေးဥပ‌ဒေကြားနာပွဲ နိုင်‌ငံ‌ရေးပါတီ ၁၇ ပါတီ တက်‌‌ရောက်‌	3
အမျိုးသားလွှတ်တော်မှာ ဒီကနေ့ ပြုလုပ်တဲ့ အမျိုးသားပညာ‌ရေးဥပ‌ဒေ ပြင်ဆင်တဲ့ဥပဒေဆိုင်ရာ ကြားနာပွဲ ဒုတိယနေ့မှာ နိုင်ငံရေးပါတီ ၁၇ ပါတီက	3
မသန်စွမ်းသူများအပေါ် ချိုးနှိမ်ဖော်ပြမှု တောင်းပန်ရန် နိုင်ငံပိုင်သတင်းစာများထံ တောင်းဆို	3
နိုင်ငံပိုင်နေ့စဉ်သတင်းစာတွေကနေ မသန်စွမ်းသူတွေအပေါ် ခွဲခြားဆက်ဆံ ချိုးနှိမ်ဖော်ပြခဲ့မှုနဲ့ ပတ်သက်ပြီး ဖြေရှင်းတောင်းပန်ချက်ထည့်သွင်းပေးရန် မြန်မာနိုင်ငံ မသန်စွမ်းသူများကောင်စီက ဒီကနေ့ကြေညာချက်ထုတ်ပြန် တောင်းဆိုလိုက်ပါတယ်။	3
လွှတ်တော်ကြားနာပွဲကိစ္စ ပြန်ညှိနှိုင်းရန် NNER တောင်းဆို	3
အမျိုးသားပညာရေးဥပဒေပြင်ဆင်တဲ့ ဥပဒေမူကြမ်းအတည်ပြုနိုင်ရေးနဲ့ပတ်သက်ပြီး အမျိုးသား လွှတ်တော်မှာ ကြားနာမယ့် အစီအစဉ်ကို လေးပွင့်ဆိုင်ကိုယ်စားလှယ်တွေနဲ့ ပြန်လည် ညှိနှိုင်းပေးဖို့ အမျိုးသားပညာရေးပြုပြင်ပြောင်းလဲမှုကွန်ရက်	3
ပညာရေး လူမှုရေး သတင်း	3
